Country,Impact,Source,BEEF,PORK,EGGS,POUM,ANIMP,DAIR,SGMP,SWHE,SOYA,PULS,OFRU,MAIZ,RICE
BL000000,GHG emissions,CO2PRD,,,,,,,,0.076539224,0,0.022800994,0.005634604,0.037396263,0
BL000000,GHG emissions,CO2SEE,,,,,,,,0.010077002,0,0.070409515,7.20E-07,0.009039491,0
BL000000,GHG emissions,CO2PPT,,,,,,,,0.003093545,0,0.007027885,0.026726961,0.003215876,0
BL000000,GHG emissions,CO2HIS,,,,,,,,2.52E-05,0,0.000115954,7.58E-07,3.69301E-05,0
BL000000,GHG emissions,CO2DIC,,,,,,,,0.031289932,0,0.06722421,0.066392894,0.049805472,0
BL000000,GHG emissions,CO2OFC,,,,,,,,0.01501961,0,0.000291597,0.000432796,0.129381439,0
BL000000,GHG emissions,CO2ELC,,,,,,,,0.015615399,0,0.000708529,0.000657681,0.133258353,0
BL000000,GHG emissions,CO2INC,,,,,,,,0.026386881,0,0.052626423,0.05258713,0.058697864,0
DK000000,GHG emissions,N2OAPL,,,,,,,,0.060231432,0,0.029254998,2.37E-06,0,0
DK000000,GHG emissions,N2OGRC,,,,,,,,0.006059625,0,0.002943219,2.38E-07,0,0
DK000000,GHG emissions,N2OSYN,,,,,,,,0.04913492,0,0.004589376,0.015434859,0,0
DK000000,GHG emissions,N2OHIS,,,,,,,,0.000393234,0,0.000839167,0.000632749,0,0
DK000000,GHG emissions,N2OLEA,,,,,,,,0.012363138,0,0.010309199,0.00720002,0,0
DK000000,GHG emissions,N2OCRO,,,,,,,,0.0105492,0,0.024559248,0.002394898,0,0
DK000000,GHG emissions,N2OAMM,,,,,,,,0.001141891,0,0.000106657,0.000358705,0,0
DK000000,GHG emissions,N2OPRD,,,,,,,,0.027630041,0,0.008105534,0.012336319,0,0
DK000000,GHG emissions,CO2PRD,,,,,,,,0.039432796,0,0.010320856,0.016765005,0,0
DK000000,GHG emissions,CO2SEE,,,,,,,,0.009680351,0,0.074608092,3.09E-06,0,0
DK000000,GHG emissions,CO2PPT,,,,,,,,0.001077148,0,0.001974433,0.003885338,0,0
DK000000,GHG emissions,CO2HIS,,,,,,,,0.003024028,0,0.006453329,0.004865939,0,0
DK000000,GHG emissions,CO2DIC,,,,,,,,0.035354865,0,0.06019777,0.305498033,0,0
DK000000,GHG emissions,CO2OFC,,,,,,,,0.000188139,0,0.000335515,0.001854656,0,0
DK000000,GHG emissions,CO2ELC,,,,,,,,0.000344619,0,0.000604445,0.002101767,0,0
DK000000,GHG emissions,CO2INC,,,,,,,,0.025772429,0,0.044901654,0.16801787,0,0
DE000000,GHG emissions,N2OAPL,,,,,,,,0.022314128,0,0.005203445,0.000195351,0.050727938,0
DE000000,GHG emissions,N2OGRC,,,,,,,,0,0,0,0,0,0
DE000000,GHG emissions,N2OSYN,,,,,,,,0.066297417,0,0.027587185,0.010490442,0.048387713,0
DE000000,GHG emissions,N2OHIS,,,,,,,,0.007149368,0,0.017679668,0.001906803,0.0095768,0
DE000000,GHG emissions,N2OLEA,,,,,,,,0.009059633,0,0.005020521,0.002524337,0.01790445,0
DE000000,GHG emissions,N2OCRO,,,,,,,,0.009162918,0,0.024559248,0.001986667,0.032496572,0
DE000000,GHG emissions,N2OAMM,,,,,,,,0.002442788,0,0.001016475,0.00038653,0.001782889,0
DE000000,GHG emissions,N2OPRD,,,,,,,,0.032712964,0,0.01511932,0.005153463,0.025904094,0
DE000000,GHG emissions,N2OBUR,,,,,,,,2.96E-05,0,0,0,4.26381E-05,0
DE000000,GHG emissions,N2OSOI,,,,,,,,0.004510457,0,0,0,0.006502593,0
DE000000,GHG emissions,CH4BUR,,,,,,,,1.71E-06,0,0,0,2.46255E-06,0
DE000000,GHG emissions,CO2PRD,,,,,,,,0.059336502,0,0.023917486,0.009363886,0.045728851,0
DE000000,GHG emissions,CO2SEE,,,,,,,,0.00794394,0,0.084029034,8.18E-07,0.006336977,0
DE000000,GHG emissions,CO2PPT,,,,,,,,0.001501503,0,0.002642833,0.006164752,0.001570245,0
DE000000,GHG emissions,CO2BIO,,,,,,,,0.01317142,0,0,0,0.018988846,0
DE000000,GHG emissions,CO2SOI,,,,,,,,0.072147138,0,0,0,0.104012389,0
DE000000,GHG emissions,CO2HIS,,,,,,,,0.05497976,0,0.135959419,0.014663613,0.073647095,0
DE000000,GHG emissions,CO2DIC,,,,,,,,0.032674846,0,0.065280809,0.06808659,0.028129242,0
DE000000,GHG emissions,CO2OFC,,,,,,,,0.001689698,0,0.00030657,0.00049135,0.129249549,0
DE000000,GHG emissions,CO2ELC,,,,,,,,0.002097878,0,0.000866129,0.0011442,0.133373929,0
DE000000,GHG emissions,CO2INC,,,,,,,,0.03919212,0,0.063190377,0.091271425,0.047479559,0
EL000000,GHG emissions,N2OAPL,,,,,,,,0.008831387,0.019168537,0.007398743,0.000329343,0.022446533,0.004939108
EL000000,GHG emissions,N2OGRC,,,,,,,,0.008849608,0.014193926,0.003727985,0.000151623,0.019936421,0.004531787
EL000000,GHG emissions,N2OSYN,,,,,,,,0.10516287,0.066125552,0.04249826,0.015493328,0.057651979,0.06053346
EL000000,GHG emissions,N2OLEA,,,,,,,,0.02827835,0.031760067,0.024473581,0.004257615,0.019001029,0.00140875
EL000000,GHG emissions,N2OCRO,,,,,,,,0.009130243,0.075696792,0.022103323,0.002137533,0.029246915,0.019544052
EL000000,GHG emissions,N2OAMM,,,,,,,,0.004297295,0.002702104,0.001736616,0.000633107,0.002355846,0.002473593
EL000000,GHG emissions,N2OPRD,,,,,,,,0.067703799,0.025870092,0.033463427,0.01130607,0.040515848,0.037095518
EL000000,GHG emissions,CH4RIC,,,,,,,,0,0,0,0,0,0.026205032
EL000000,GHG emissions,CO2PRD,,,,,,,,0.096673527,0.033891951,0.045670036,0.015834818,0.057069066,0.053420174
EL000000,GHG emissions,CO2SEE,,,,,,,,0.010773145,0.008964223,0.182332754,2.41E-06,0.003468341,0.011556419
EL000000,GHG emissions,CO2PPT,,,,,,,,0.001264733,0.003042724,0.007389335,0.010403129,0.002161655,0.004228395
EL000000,GHG emissions,CO2DIC,,,,,,,,0.104814692,0.121154744,0.207887229,0.219799918,0.033325579,0.040902506
EL000000,GHG emissions,CO2OFC,,,,,,,,0.000547769,0.000577032,0.00094645,0.001442336,0.000197832,0.0001988
EL000000,GHG emissions,CO2ELC,,,,,,,,0.000206457,0.000178693,0.000264566,0.000312644,7.6014E-05,7.11903E-05
EL000000,GHG emissions,CO2INC,,,,,,,,0.02247696,0.019311974,0.028611906,0.036654665,0.008138333,0.007657764
ES000000,GHG emissions,N2OAPL,,,,,,,,0.02387966,0.030637395,0.007794425,0.003306121,0.031751799,0.034655197
ES000000,GHG emissions,N2OGRC,,,,,,,,0.020266891,0.029427823,0.007089477,0.000625983,0.029341516,0.015774597
ES000000,GHG emissions,N2OSYN,,,,,,,,0.069387502,0.034686187,0.047314406,0.022889022,0.044480759,0.093053774
ES000000,GHG emissions,N2OHIS,,,,,,,,0.002896041,0.003250871,0.009752116,0.013537993,0.000930719,0.0015211
ES000000,GHG emissions,N2OLEA,,,,,,,,0.009876786,0.018791793,0.012745991,0.002484938,0.009581853,0.017845509
ES000000,GHG emissions,N2OCRO,,,,,,,,0.009606488,0.074034249,0.022103323,0.004275906,0.029246915,0.019544052
ES000000,GHG emissions,N2OAMM,,,,,,,,0.005200419,0.002599643,0.003546096,0.001715475,0.003333721,0.006974147
ES000000,GHG emissions,N2OPRD,,,,,,,,0.04347807,0.024505643,0.041067628,0.015644951,0.030001306,0.047390118
ES000000,GHG emissions,CH4RIC,,,,,,,,0,0,0,0,0,0.02810428
ES000000,GHG emissions,CO2PRD,,,,,,,,0.082207328,0.031611724,0.068341177,0.028676087,0.055226148,0.097215144
ES000000,GHG emissions,CO2SEE,,,,,,,,0.012595923,0.007932901,0.359312821,4.73E-06,0.001092501,0.011021354
ES000000,GHG emissions,CO2PPT,,,,,,,,0.001724885,0.013602263,0.002822547,0.007647288,0.002290365,0.003675907
ES000000,GHG emissions,CO2HIS,,,,,,,,0.044542022,0.04999941,0.149990593,0.208218579,0.01431475,0.02339499
ES000000,GHG emissions,CO2DIC,,,,,,,,0.096306555,0.103401411,0.36616362,0.415988617,0.028627049,0.041804771
ES000000,GHG emissions,CO2OFC,,,,,,,,0.000846324,0.000404811,0.00150124,0.015336048,0.00014491,0.000159012
ES000000,GHG emissions,CO2ELC,,,,,,,,0.000656169,0.000171877,0.000572797,0.000463119,8.41689E-05,3.52711E-05
ES000000,GHG emissions,CO2INC,,,,,,,,0.018976611,0.014184039,0.047316729,0.041358464,0.006902878,0.002893168
FR000000,GHG emissions,N2OAPL,,,,,,,,0.010108412,0.010036652,0.001990392,0.000132771,0.016612736,0.005419108
FR000000,GHG emissions,N2OGRC,,,,,,,,0.008273431,0.008596815,0.001870896,8.63E-05,0.012623707,0.000788585
FR000000,GHG emissions,N2OSYN,,,,,,,,0.08555887,0.043384663,0.054714443,0.006659728,0.049356176,0.101582834
FR000000,GHG emissions,N2OHIS,,,,,,,,0.002252605,0.003035704,0.0051104,0.002406107,0.001084427,0.027060292
FR000000,GHG emissions,N2OLEA,,,,,,,,0.014007532,0.038268759,0.017769989,0.001608869,0.006498729,0.020648299
FR000000,GHG emissions,N2OCRO,,,,,,,,0.010590276,0.084107547,0.024559248,0.002246885,0.032496572,0.021715613
FR000000,GHG emissions,N2OAMM,,,,,,,,0.004145154,0.002101899,0.002650804,0.00032265,0.002391207,0.004921483
FR000000,GHG emissions,N2OPRD,,,,,,,,0.045960606,0.035167083,0.039050508,0.004066968,0.026404596,0.062263585
FR000000,GHG emissions,CH4RIC,,,,,,,,0,0,0,0,0,0.031386873
FR000000,GHG emissions,CO2PRD,,,,,,,,0.074448429,0.046368371,0.059273147,0.006480899,0.041330814,0.099214642
FR000000,GHG emissions,CO2SEE,,,,,,,,0.006189804,0.009458795,0.061459344,1.14E-06,0.005515725,0.013841611
FR000000,GHG emissions,CO2PPT,,,,,,,,0.002748971,0.004636904,0.002449898,0.012613391,0.002548306,0.005799385
FR000000,GHG emissions,CO2HIS,,,,,,,,0.034645768,0.046690082,0.078599548,0.037006673,0.016678827,0.416195772
FR000000,GHG emissions,CO2DIC,,,,,,,,0.041112973,0.128057915,0.062805008,0.103683725,0.034370809,0.044635514
FR000000,GHG emissions,CO2OFC,,,,,,,,0.005008751,0.000512058,0.000272178,0.000684329,0.129267201,0.000190247
FR000000,GHG emissions,CO2ELC,,,,,,,,0.00520291,0.000723955,0.000362539,0.000553417,0.132748106,0.000134191
FR000000,GHG emissions,CO2INC,,,,,,,,0.020334008,0.056444946,0.028230117,0.046537391,0.022023443,0.010433448
IR000000,GHG emissions,N2OAPL,,,,,,,,0.031776979,0,0.001865801,0.001274415,0,0
IR000000,GHG emissions,N2OGRC,,,,,,,,0.014547643,0,0.000911588,0.000536811,0,0
IR000000,GHG emissions,N2OSYN,,,,,,,,0.051785654,0,0.021190454,0.004974291,0,0
IR000000,GHG emissions,N2OHIS,,,,,,,,0.000213599,0,0.000997485,0.000191804,0,0
IR000000,GHG emissions,N2OLEA,,,,,,,,0.0160125,0,0.013013574,0.001462861,0,0
IR000000,GHG emissions,N2OCRO,,,,,,,,0.011037616,0,0.024559248,0.001986667,0,0
IR000000,GHG emissions,N2OAMM,,,,,,,,0.002422326,0,0.000991205,0.000232678,0,0
IR000000,GHG emissions,N2OPRD,,,,,,,,0.0291972,0,0.022300918,0.003512096,0,0
IR000000,GHG emissions,N2OBUR,,,,,,,,1.64E-05,0,0,0,0,0
IR000000,GHG emissions,N2OSOI,,,,,,,,0.002569498,0,0,0,0,0
IR000000,GHG emissions,CH4BUR,,,,,,,,9.44E-07,0,0,0,0,0
IR000000,GHG emissions,CO2PRD,,,,,,,,0.049886125,0,0.032817785,0.005641916,0,0
IR000000,GHG emissions,CO2SEE,,,,,,,,0.006495861,0,0.088362449,1.13E-06,0,0
IR000000,GHG emissions,CO2PPT,,,,,,,,0.000867993,0,0.002990938,0.023597799,0,0
IR000000,GHG emissions,CO2BIO,,,,,,,,0.007755249,0,0,0,0,0
IR000000,GHG emissions,CO2SOI,,,,,,,,0.041574705,0,0,0,0,0
IR000000,GHG emissions,CO2HIS,,,,,,,,0.001642612,0,0.007670814,0.001475006,0,0
IR000000,GHG emissions,CO2DIC,,,,,,,,0.026681408,0,0.082914438,0.121055662,0,0
IR000000,GHG emissions,CO2OFC,,,,,,,,0.000107925,0,0.00031572,0.000678747,0,0
IR000000,GHG emissions,CO2ELC,,,,,,,,0.000228715,0,0.000705623,0.000819097,0,0
IR000000,GHG emissions,CO2INC,,,,,,,,0.01713709,0,0.052610808,0.065593735,0,0
IT000000,GHG emissions,N2OAPL,,,,,,,,0.033982201,0.047486651,0.022495291,0.001336941,0.04633983,0.05204383
IT000000,GHG emissions,N2OGRC,,,,,,,,0.002585335,0.00356803,0.001413113,6.80E-05,0.003414826,0.006981643
IT000000,GHG emissions,N2OSYN,,,,,,,,0.062250097,0.021252356,0.017614269,0.009522758,0.049353036,0.079738331
IT000000,GHG emissions,N2OLEA,,,,,,,,0.020443298,0.051314595,0.014887459,0.002427148,0.021743668,0.03259167
IT000000,GHG emissions,N2OCRO,,,,,,,,0.009322913,0.075696792,0.022103323,0.002905929,0.029246915,0.019544052
IT000000,GHG emissions,N2OAMM,,,,,,,,0.005336361,0.001821848,0.001509975,0.000816334,0.004230766,0.006835532
IT000000,GHG emissions,N2OPRD,,,,,,,,0.027645215,0.014759104,0.017697085,0.006239544,0.02407742,0.039426034
IT000000,GHG emissions,CH4RIC,,,,,,,,0,0,0,0,0,0.03094928
IT000000,GHG emissions,CO2PRD,,,,,,,,0.074080296,0.021826678,0.028323062,0.013747736,0.061306162,0.099814493
IT000000,GHG emissions,CO2SEE,,,,,,,,0.013828796,0.008041954,0.14264011,1.87E-06,0.000453686,0.013648632
IT000000,GHG emissions,CO2PPT,,,,,,,,0.003385649,0.00640486,0.022726283,0.009085609,0.00353138,0.005801802
IT000000,GHG emissions,CO2DIC,,,,,,,,0.054949382,0.081269557,0.147060236,0.188104782,0.031623435,0.043971676
IT000000,GHG emissions,CO2OFC,,,,,,,,0.000263244,0.000371791,0.000635914,0.001121549,0.000164512,0.000192257
IT000000,GHG emissions,CO2ELC,,,,,,,,0.000342194,0.000509877,0.000644449,0.000763418,0.000261881,0.000336893
IT000000,GHG emissions,CO2INC,,,,,,,,0.028411173,0.041997309,0.05317574,0.068163522,0.021385227,0.027620564
NL000000,GHG emissions,N2OAPL,,,,,,,,0.060739613,0,0.056274244,0.002612883,0.101062528,0
NL000000,GHG emissions,N2OGRC,,,,,,,,0.004603951,0,0.001840253,7.23E-05,0.00362345,0
NL000000,GHG emissions,N2OSYN,,,,,,,,0.093288229,0,0.035778978,0.011404662,0.033184665,0
NL000000,GHG emissions,N2OHIS,,,,,,,,0.030691912,0,0.021437896,0.001227615,0.009480564,0
NL000000,GHG emissions,N2OLEA,,,,,,,,0.025483387,0,0.016807523,0.003275844,0.018542142,0
NL000000,GHG emissions,N2OCRO,,,,,,,,0.010476692,0,0.024559248,0.001986667,0.032496572,0
NL000000,GHG emissions,N2OAMM,,,,,,,,0.002292051,0,0.000879074,0.000280208,0.000815333,0
NL000000,GHG emissions,N2OPRD,,,,,,,,0.054376408,0,0.027883199,0.00638907,0.021834249,0
NL000000,GHG emissions,CO2PRD,,,,,,,,0.076837229,0,0.036968395,0.009087705,0.030304408,0
NL000000,GHG emissions,CO2SEE,,,,,,,,0.012571703,0,0.058158539,4.10E-07,0.005712205,0
NL000000,GHG emissions,CO2PPT,,,,,,,,0.001375957,0,0.015647739,0.003026226,0.001559169,0
NL000000,GHG emissions,CO2HIS,,,,,,,,0.236054292,0,0.16498322,0.009450474,0.072909407,0
NL000000,GHG emissions,CO2DIC,,,,,,,,0.033856837,0,0.058022214,0.037571666,0.024374987,0
NL000000,GHG emissions,CO2OFC,,,,,,,,0.010274757,0,0.000223139,0.000246562,0.129228317,0
NL000000,GHG emissions,CO2ELC,,,,,,,,0.010806094,0,0.000625016,0.000361033,0.133207946,0
NL000000,GHG emissions,CO2INC,,,,,,,,0.028437313,0,0.046547089,0.028830184,0.035560264,0
AT000000,GHG emissions,N2OAPL,,,,,,,,0.015007354,0.026848781,0.006142224,0.000443642,0.037739651,0
AT000000,GHG emissions,N2OGRC,,,,,,,,0.001037218,0.00197059,0.000396153,7.57E-06,0.002214216,0
AT000000,GHG emissions,N2OSYN,,,,,,,,0.072550271,0.009772484,0.006775502,0.008114856,0.014639717,0
AT000000,GHG emissions,N2OHIS,,,,,,,,0.00354621,0.006295785,0.005406432,0.00016983,0.001077764,0
AT000000,GHG emissions,N2OLEA,,,,,,,,0.015152817,0.044030744,0.01325983,0.001439756,-0.00014155,0
AT000000,GHG emissions,N2OCRO,,,,,,,,0.010671849,0.083485151,0.02437751,0.001971965,0.032256098,0
AT000000,GHG emissions,N2OAMM,,,,,,,,0.001822481,0.000245487,0.000170202,0.000203847,0.000367753,0
AT000000,GHG emissions,N2OPRD,,,,,,,,0.043590196,0.009264754,0.008947814,0.004229509,0.013113622,0
AT000000,GHG emissions,CO2PRD,,,,,,,,0.063688907,0.012033688,0.011812935,0.006351228,0.018009978,0
AT000000,GHG emissions,CO2SEE,,,,,,,,0.010270148,0.008151047,0.101463356,1.28E-07,0.001768513,0
AT000000,GHG emissions,CO2PPT,,,,,,,,0.001291175,0.002643919,0.002073487,0.004664529,0.001126254,0
AT000000,GHG emissions,CO2HIS,,,,,,,,0.027270912,0.048415575,0.041576308,0.001306022,0.00828817,0
AT000000,GHG emissions,CO2DIC,,,,,,,,0.054088906,0.096782553,0.099348395,0.011676852,0.024495409,0
AT000000,GHG emissions,CO2OFC,,,,,,,,0.003004469,0.000440136,0.000449276,7.66E-05,0.12922433,0
AT000000,GHG emissions,CO2ELC,,,,,,,,0.003502436,0.001355183,0.001263974,0.000222557,0.133094002,0
AT000000,GHG emissions,CO2INC,,,,,,,,0.051789152,0.100859552,0.094086408,0.017862468,0.036928703,0
PT000000,GHG emissions,N2OAPL,,,,,,,,0.020227786,0,0.056400394,0.048541176,0.036661175,0.011715869
PT000000,GHG emissions,N2OGRC,,,,,,,,0.006792072,0,0.041846766,0.038901491,0.010763216,0.002867085
PT000000,GHG emissions,N2OSYN,,,,,,,,0.078966842,0,0.028109713,0.036740859,0.043809097,0.04223875
PT000000,GHG emissions,N2OHIS,,,,,,,,2.60E-05,0,9.43E-05,0.000222177,9.4225E-06,8.21461E-06
PT000000,GHG emissions,N2OLEA,,,,,,,,0.022874325,0,0.034637248,0.021829847,0.017567015,-0.008075832
PT000000,GHG emissions,N2OCRO,,,,,,,,0.009312266,0,0.022103323,0.008641754,0.029246915,0.019544052
PT000000,GHG emissions,N2OAMM,,,,,,,,0.004189398,0,0.001491294,0.001949199,0.002324188,0.002240877
PT000000,GHG emissions,N2OPRD,,,,,,,,0.054485366,0,0.042192541,0.028164733,0.028653274,0.031449642
PT000000,GHG emissions,CH4RIC,,,,,,,,0,0,0,0,0,0.034934074
PT000000,GHG emissions,CO2PRD,,,,,,,,0.091670654,0,0.055479216,0.046006657,0.048969556,0.05189089
PT000000,GHG emissions,CO2SEE,,,,,,,,0.109721158,0,0.622762819,1.03E-05,0.008185398,0.015405927
PT000000,GHG emissions,CO2PPT,,,,,,,,0.006793052,0,0.045133532,0.037644291,0.003951005,0.006975443
PT000000,GHG emissions,CO2HIS,,,,,,,,0.000399921,0,0.001450957,0.003417151,0.000144921,0.000126343
PT000000,GHG emissions,CO2DIC,,,,,,,,0.312542889,0,0.687900641,1.050615249,0.05207193,0.057134998
PT000000,GHG emissions,CO2OFC,,,,,,,,0.00113277,0,0.002840533,0.055832929,0.000251986,0.000169968
PT000000,GHG emissions,CO2ELC,,,,,,,,0.000764185,0,0.001822378,0.001722456,0.00014671,7.63436E-05
PT000000,GHG emissions,CO2INC,,,,,,,,0.081342845,0,0.194557244,0.199570249,0.015456666,0.00797653
SE000000,GHG emissions,N2OAPL,,,,,,,,0.010117197,0,0.003005874,5.95E-05,0,0
SE000000,GHG emissions,N2OGRC,,,,,,,,0.002988576,0,0.000923953,1.80E-05,0,0
SE000000,GHG emissions,N2OSYN,,,,,,,,0.062597095,0,0.008855812,0.014357694,0,0
SE000000,GHG emissions,N2OHIS,,,,,,,,2.00E-05,0,3.46E-05,1.32E-05,0,0
SE000000,GHG emissions,N2OLEA,,,,,,,,0.007724114,0,0.006127257,0.013541252,0,0
SE000000,GHG emissions,N2OCRO,,,,,,,,0.010298459,0,0.024559248,0.002971851,0,0
SE000000,GHG emissions,N2OAMM,,,,,,,,0.000586314,0,8.29E-05,0.000134481,0,0
SE000000,GHG emissions,N2OPRD,,,,,,,,0.034760139,0,0.009989492,0.011860883,0,0
SE000000,GHG emissions,CO2PRD,,,,,,,,0.049156953,0,0.012651568,0.015933289,0,0
SE000000,GHG emissions,CO2SEE,,,,,,,,0.015700983,0,0.102779155,3.83E-06,0,0
SE000000,GHG emissions,CO2PPT,,,,,,,,0.000774861,0,0.00115931,0.005795953,0,0
SE000000,GHG emissions,CO2HIS,,,,,,,,0.000153742,0,0.00026589,0.000101379,0,0
SE000000,GHG emissions,CO2DIC,,,,,,,,0.045692903,0,0.082644695,0.349980429,0,0
SE000000,GHG emissions,CO2OFC,,,,,,,,0.00022495,0,0.000379523,0.002296651,0,0
SE000000,GHG emissions,CO2ELC,,,,,,,,0.000503655,0,0.000824752,0.002303563,0,0
SE000000,GHG emissions,CO2INC,,,,,,,,0.037743174,0,0.06145153,0.184322272,0,0
FI000000,GHG emissions,N2OAPL,,,,,,,,0.019783868,0,0.009088418,0.000484912,0,0
FI000000,GHG emissions,N2OGRC,,,,,,,,0.003190512,0,0.001517242,0,0,0
FI000000,GHG emissions,N2OSYN,,,,,,,,0.103770888,0,0.057391895,0.074264315,0,0
FI000000,GHG emissions,N2OHIS,,,,,,,,0.197275923,0,0.276451455,0.48973108,0,0
FI000000,GHG emissions,N2OLEA,,,,,,,,0.02639767,0,0.026810796,0.031373908,0,0
FI000000,GHG emissions,N2OCRO,,,,,,,,0.010959594,0,0.024559248,0.009668708,0,0
FI000000,GHG emissions,N2OAMM,,,,,,,,0.001072367,0,0.000593087,0.000767447,0,0
FI000000,GHG emissions,N2OPRD,,,,,,,,0.062892483,0,0.048641614,0.038519275,0,0
FI000000,GHG emissions,N2OBUR,,,,,,,,0.000255568,0,0,0,0,0
FI000000,GHG emissions,N2OSOI,,,,,,,,0.038233028,0,0,0,0,0
FI000000,GHG emissions,CH4BUR,,,,,,,,1.48E-05,0,0,0,0,0
FI000000,GHG emissions,CO2PRD,,,,,,,,0.08853894,0,0.065547593,0.055571288,0,0
FI000000,GHG emissions,CO2SEE,,,,,,,,0.008948305,0,0.09693698,1.25E-05,0,0
FI000000,GHG emissions,CO2PPT,,,,,,,,0.000740124,0,0.000932599,0.02781286,0,0
FI000000,GHG emissions,CO2BIO,,,,,,,,0.121200961,0,0,0,0,0
FI000000,GHG emissions,CO2SOI,,,,,,,,0.724460283,0,0,0,0,0
FI000000,GHG emissions,CO2HIS,,,,,,,,1.517082737,0,2.12595498,3.766108699,0,0
FI000000,GHG emissions,CO2DIC,,,,,,,,0.084522124,0,0.104070915,1.140984433,0,0
FI000000,GHG emissions,CO2OFC,,,,,,,,0.000359378,0,0.000391967,0.007487639,0,0
FI000000,GHG emissions,CO2ELC,,,,,,,,0.000914516,0,0.001094848,0.014927866,0,0
FI000000,GHG emissions,CO2INC,,,,,,,,0.060014455,0,0.073843197,1.094836973,0,0
UK000000,GHG emissions,N2OAPL,,,,,,,,0.013701988,0.018584568,0.004992705,0.00010348,0,0
UK000000,GHG emissions,N2OGRC,,,,,,,,0.002504798,0.004260941,0.000964175,2.28E-05,0,0
UK000000,GHG emissions,N2OSYN,,,,,,,,0.076657408,0,0.014370871,0.004545487,0,0
UK000000,GHG emissions,N2OHIS,,,,,,,,0.005919215,0.006300502,0.015062738,0.002211248,0,0
UK000000,GHG emissions,N2OLEA,,,,,,,,0.014018066,0.028914148,0.006025945,0.002053007,0,0
UK000000,GHG emissions,N2OCRO,,,,,,,,0.010767166,0.084107547,0.024559248,0.001986667,0,0
UK000000,GHG emissions,N2OAMM,,,,,,,,0.002072648,0,0.000388557,0.0001229,0,0
UK000000,GHG emissions,N2OPRD,,,,,,,,0.041666623,0.005591212,0.006569631,0.003163328,0,0
UK000000,GHG emissions,N2OBUR,,,,,,,,1.37E-05,0,0,5.28E-06,0,0
UK000000,GHG emissions,N2OSOI,,,,,,,,0.002076461,0,0,0.000799718,0,0
UK000000,GHG emissions,CH4BUR,,,,,,,,7.92E-07,0,0,3.05E-07,0,0
UK000000,GHG emissions,CO2PRD,,,,,,,,0.065566226,0.006715601,0.008554925,0.004724798,0,0
UK000000,GHG emissions,CO2SEE,,,,,,,,0.006965729,0.005295725,0.069875173,1.29E-06,0,0
UK000000,GHG emissions,CO2PPT,,,,,,,,0.004272466,0.009421586,0.007291347,0.028765485,0,0
UK000000,GHG emissions,CO2BIO,,,,,,,,0.00644816,0,0,0.002483413,0,0
UK000000,GHG emissions,CO2SOI,,,,,,,,0.033980568,0,0,0.013087111,0,0
UK000000,GHG emissions,CO2HIS,,,,,,,,0.045519689,0.048451843,0.115834811,0.017004847,0,0
UK000000,GHG emissions,CO2DIC,,,,,,,,0.03827856,0.070011955,0.071168169,0.105835889,0,0
UK000000,GHG emissions,CO2OFC,,,,,,,,0.002157955,0.000285594,0.000309138,0.000773906,0,0
UK000000,GHG emissions,CO2ELC,,,,,,,,0.00219653,0.000255257,0.000284753,0.000501352,0,0
UK000000,GHG emissions,CO2INC,,,,,,,,0.011662076,0.018785245,0.021060532,0.039772824,0,0
CY000000,GHG emissions,N2OAPL,,,,,,,,0,0,0.067991071,0.004300326,0,0
CY000000,GHG emissions,N2OGRC,,,,,,,,0,0,0.052047882,0.003291945,0,0
CY000000,GHG emissions,N2OSYN,,,,,,,,0,0,0.003499663,0.033821463,0,0
CY000000,GHG emissions,N2OLEA,,,,,,,,0,0,0.02000409,0.006796312,0,0
CY000000,GHG emissions,N2OCRO,,,,,,,,0,0,0.022103323,0.004060672,0,0
CY000000,GHG emissions,N2OAMM,,,,,,,,0,0,0.000148296,0.001433161,0,0
CY000000,GHG emissions,N2OPRD,,,,,,,,0,0,0.002791723,0.026750085,0,0
CY000000,GHG emissions,CO2PRD,,,,,,,,0,0,0.004087013,0.039205835,0,0
CY000000,GHG emissions,CO2SEE,,,,,,,,0,0,0.058086888,5.81E-06,0,0
CY000000,GHG emissions,CO2DIC,,,,,,,,0,0,0.004438555,0.008098426,0,0
CZ000000,GHG emissions,N2OAPL,,,,,,,,0.018275304,0.023372789,0.007937393,0,0.035302191,0
CZ000000,GHG emissions,N2OGRC,,,,,,,,0.004559155,0.00583002,0.002042221,0,0.009287254,0
CZ000000,GHG emissions,N2OSYN,,,,,,,,0.072724008,0.042845539,0.046126375,0.014291577,0.061672164,0
CZ000000,GHG emissions,N2OHIS,,,,,,,,0.000629785,0.001718231,0.001136182,5.86E-05,0.000441672,0
CZ000000,GHG emissions,N2OLEA,,,,,,,,0.00873029,0.0209927,0.005834481,0.001797062,0.010886248,0
CZ000000,GHG emissions,N2OCRO,,,,,,,,0.009496263,0.075696792,0.022103323,0.001788,0.029246915,0
CZ000000,GHG emissions,N2OAMM,,,,,,,,0.003410439,0.002009269,0.002163126,0.000670213,0.002892156,0
CZ000000,GHG emissions,N2OPRD,,,,,,,,0.038037413,0.015513663,0.016730259,0.007636719,0.033013354,0
CZ000000,GHG emissions,CO2PRD,,,,,,,,0.06434694,0.025397573,0.026031078,0.012848155,0.055473694,0
